region_id,station_id,station_name,date,aqi,hcho_value,cloud_fraction,match_distance_km
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-19,177.1,0.000274662097357,0.1627555625325287,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-20,327.1,0.0002629577205209,0.2262570964142841,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-24,160.4,0.0002490956734567,0.2338594201730077,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-25,126.2,0.0002017587320678,0.1644671046631058,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-10-26,126.2,0.0001270326606429,0.1682991696962729,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-01,101.7,0.0002268788714844,0.1922728506971812,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-02,136.5,0.0002476643884316,0.2960962040812976,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-03,164.8,0.0002630366877455,0.1495037330785918,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-05,204.8,0.0003600255173225,0.0105475674765925,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-06,155.6,0.0002098863778772,0.0,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-07,277.6,0.0002656391812485,0.0,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-08,282.9,0.0003492426719734,0.2141525521905428,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-09,124.9,0.0003309107016374,0.1779513965747672,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-10,150.5,0.0002814654094087,0.0546602293026124,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-11,193.5,0.0001786448992675,0.0302760195979581,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-12,164.5,0.0004477834464317,0.0566166183548017,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-13,166.5,0.0003584459933461,0.1214821137482968,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-14,153.9,6.47148797005264e-05,0.1573765751083328,2.97
kanpur_industrial,229252,"NSI Kalyanpur, Kanpur - UPPCB",2025-11-15,128.0,0.0002561636176468,0.1439192349674797,2.97
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-15,129.6,0.0002716325707974,0.00045342755576,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-16,130.9,0.0002859725791633,0.0,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-17,159.4,0.0004025262108428,0.0133035207034854,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-18,166.9,0.0003036920204891,0.2563318266786208,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-19,154.3,0.0003405040505487,0.2216284348906947,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-20,177.5,0.0001785685755938,0.1957418152709216,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-24,154.9,0.0002603950294918,0.2309006867283308,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-25,116.3,0.000249651233887,0.149598923574635,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-10-29,74.5,7.352938713563745e-05,0.2987023299103066,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-01,88.3,0.0002049531531208,0.2254874759916283,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-02,205.8,0.0002778069141005,0.2636246059556169,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-03,198.3,0.0002948744054756,0.1425815779697047,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-04,128.2,0.0002570829538973,0.2175944009051465,4.79
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-05,212.6,0.000299614983371,0.0080593968089883,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-06,136.2,0.0001263035422828,0.0,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-07,148.2,0.0003413899393326,0.0,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-08,252.2,0.0004089367311088,0.2010278715975324,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-09,124.9,0.0003303011612441,0.1809107180843891,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-10,278.1,0.000316747425754,0.0481084950176035,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-11,201.0,0.0002281314497431,0.0475491301341305,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-12,137.5,0.0003409903182946,0.0054236910574255,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-13,173.4,0.0002363650622876,0.1088429945556883,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-14,152.5,0.0001172338856958,0.1558217418238629,0.42
kanpur_industrial,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",2025-11-15,162.1,0.0003299798414268,0.1205605737592546,0.42
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-15,43.6,0.0002058467719206,0.0010229315155667,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-16,75.4,0.0002518232213925,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-17,113.9,0.0002632961308255,0.0203880610494642,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-18,66.2,0.0002238858662479,0.0692429801970418,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-19,255.0,0.0002046021385171,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-20,176.1,0.0003584725044353,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-21,330.9,0.0001975853536308,0.0073851456145744,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-22,235.1,0.0003493756668232,0.1107937597471711,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-23,191.1,0.0001384488366677,0.1828574227012151,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-24,104.3,0.000283376449277,0.0673581958851165,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-25,133.1,0.0004084894060064,0.0045199963068637,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-26,251.4,0.0001708668288616,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-27,211.9,0.0003012562289907,0.079815099542082,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-28,126.2,0.0003218234305136,0.2514204130796629,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-29,71.4,0.0001002095445144,0.1571799803071364,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-30,87.4,0.0002673749585657,0.0725053800877016,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-10-31,97.5,0.0003346838283203,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-01,93.4,0.0002389353386302,0.0769604526706158,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-02,144.4,0.0003810300622981,0.1701314695476921,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-03,110.6,0.000362542626599,0.2144774165486434,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-04,130.0,0.0002564880607929,0.1918654565648428,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-05,144.7,9.71739962987896e-05,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-06,142.6,0.0001044467037421,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-07,192.8,0.0001582581382379,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-08,156.0,0.000362041316604,0.1336850238066546,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-09,131.6,0.0002726418667297,0.0357359667859423,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-10,132.9,0.0004228670316591,0.0114713709771198,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-11,110.3,0.0002090689107514,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-12,154.6,0.0003713349839669,0.0,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-13,138.9,0.0002560290862759,0.1432212419290166,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-14,133.1,0.0003214432451056,0.1353991329941097,0.57
punjab_stubble_belt,5551,"Golden Temple, Amritsar - PPCB",2025-11-15,146.4,0.0004091361614714,0.0039817111700269,0.57
